F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
1.546527355506351e-05,4070664.5102121863,5.119716273109944,14475279.205344642,79599130.21476032,5.918154826767145,4.454650045814509e-10,0.09212937584016885,13.207208277209588
203780.67528601654,2.4670914453653484e-08,10868121.611731026,220095.35099022536,49007962.80713485,2.3966615996306667e-69,1.3559916574932587e-14,1.67733669585871e-90,0.003731955343899835
1883907.4415537186,1144447.2984446518,0.0024728663745782306,1446247.0831015608,66133136.545784324,68016.26006306225,5.351319132467362e-44,2.0414284504786877e-06,3.85357814628371e-10
15.954890276895863,2.446472094193847e-07,18028798.730062846,4922219.035610092,0.7415138335047373,4.153293439445165e-49,6.707964722188945e-11,1.0530927151863234e-54,2172222.8716134983
6934927.22514609,9.041046398332154e-86,2.0574174722907836e-20,9484421.740606366,28.754040286097453,25036.172083927715,4.0901208280206446e-104,5.796946918316549e-07,3.515528064484555e-17
16421.36508339234,1.0184920779639392e-05,20423693.644186478,1438038.50632356,0.007226336283657847,2.5251782499296946e-112,9.911069372563446e-17,2.7315486865459796e-81,2194604.723947839
4737431.536316201,1.7713291126819628e-38,1.8723681258689978e-15,4333842.42936695,6001.648377339672,36087.44386409861,5.148800587971579e-54,2.3176076599152695e-07,0.0020085127605841586
144956.83994811826,1.7789665431029145e-08,13113600.088871626,5520975.932849668,0.02525708658671858,2.6656200734482285e-103,3.186385028976679e-18,7.71162900567366e-127,2459993.994990324
4613494.607337131,4.0024866309052055e-62,1.2747709873237408e-17,10197701.438746125,5.061372757330195,3879527.794335686,4.724385394392642e-89,3.023543103308188e-07,2.8834888121158e-12
1.2383210643297053e-06,4324178.585677953,1930495.187128821,848.7530055373595,62365309.49582116,6.979816671485124e-08,75.04265880991416,2456902.1875284556,2.740710552114008e-14
8.998817745273719,6871667.272897556,935218.2391970644,9180.916045918488,46782432.500510484,2.7685404257942032,4.902968922263047e-08,2755957.2595025008,983994.775167721
8.935270768077377e-09,1.8226124572116997e-13,1192485.302769119,3578960.795857899,90209141.50800656,33578.820364068786,3.5582391424778654,2.4387613875171943e-12,9.405230359718735e-10
6.18462169458931e-10,4921729.677923001,1718437.6069601038,7221218.215531067,85630611.57762358,803.8895522192892,1.8241694448470037e-09,5.531006887515828e-11,4.345298184259666e-06
2.1397500938155356e-09,2.489092856184973e-23,961091.5612225715,79596.35376066901,81690165.22271195,2228026.5538483253,13025038.397658138,6.1939423680663964e-15,1.473202351167385e-06
4.597558406154972e-16,5113718.791787199,11971171.229494866,1383058.7643103097,66903480.094194554,4358488.480056496,6070287.913487772,4.18594861419209e-15,5.217059258670265e-07
5.19350227387867e-07,5744552.456369158,614417.6058390866,278.9684832480941,0.0901262341152362,2664917.8053892152,197435.1022863355,3678009.7185556917,1410892.5056949605
2243134.0444334983,33.335305449664254,57.15711362460219,9290432.482634092,2.4909210734405113e-09,4802867.360579414,2.6252729471132682e-21,9.84817206353806e-08,185082.4150488707
0.6791686359382827,1.719068127972309e-24,12367.009342423564,6315066.122571818,80513841.95274729,2253681.975384249,2623026.9342458155,1.157334477193798e-18,1.2880227681093837e-07
32922.94810342823,5715790.210204583,146.96507091638293,7159975.086286219,79193624.58540218,3180984.8635444045,4.546161283772264e-17,3.0097309719156245e-17,6.540744089740901e-10
4117.362172910764,1.9612141607292079e-10,120691.92416573457,9513626.410742095,32419129.23767129,0.00022395347329808257,1891916.0505381133,7.336278288659453e-05,486612.43786600797
2145814.6610102514,5.913216081082619e-12,0.019604020982025294,10695519.834841961,1970.5629594281309,637.1915451389311,4.659618154699925e-22,4.887968386305655e-07,1136217.1850524258
4490854.596381085,4.5479329013293196e-07,5567905.599096641,1489468.932106018,0.00016046616509612344,3.3469451307121425e-283,4.745761510126209e-21,9.37291962009158e-309,32.36884923394984
8430894.38132109,3.4253656525417375e-113,3.8248753782372526e-34,850092.6383171394,17366.379302485642,354.5866801221308,1.416079293526761e-133,1.0884004734381756e-06,4.9171434895500885e-62
2.8445733199359116e-20,5.301000995064027e-28,0.01743564810041878,14090566.820430707,78442397.52846536,5.696635435703431e-23,12880195.412852082,1180071.8099069411,1.7508210933283252e-06
1.617587475162583e-08,4078818.229033153,2272.7448415906883,14473376.442218797,79689770.79813363,529.1806453149228,2.0503184442665844e-11,2.5251406692039467e-05,1.557966810086802e-20
1.3126566668482787e-09,1.856102616113731e-15,22166555.255264223,15838.887540126498,52016512.68427239,1.3381597784401043e-12,4129.979181697135,1941468.4755856153,1.1892984841105028e-16
2.9998347599582035e-06,4732013.076990145,20017637.002843276,24242.73981948963,62220234.22078311,143.5937603671259,3.8179173082522087e-13,2650247.7357973587,7.634837755708812e-09
1.7676203891313283e-14,1.2450721078041781e-20,4.390956763019783,2623939.5421295227,103347879.77883981,1.3499659814722301e-06,11356312.855127161,1507160.0649929869,1.4927562282496811e-06
7.594464137873571e-12,4120989.568782076,930.7235382251947,1608723.3010807624,95011949.45456581,6.173519144829732,0.00025570517247679777,1887270.752748272,1.659666391104083e-07
1.4023670700983063e-06,9.42437874178181e-05,21366818.649194762,630038.376338571,43937409.747119345,1099237.012372028,12693.258576507069,1.6138277629339496e-13,4.028432301217142e-13
1.8922806245350776e-06,5247361.358030454,20333175.28453174,138598.90113034542,67074234.00492397,24352.486215603065,0.002405192884969969,3.0040117189766573e-09,0.006315223129482022
2.1423667979671347e-09,1.0169582599770341e-24,1511768.6888408929,3699398.3662757003,87751686.10825446,33613.98507652651,4.195909448168337,2.2121348734626833e-14,1.613307549829632e-06
6.303415917328366e-10,4020878.8981873803,2189043.338271232,7840358.777185501,83042738.0886601,1023.1190873799941,2.0482759976052425e-09,1.4383870447729166e-10,1.554743130530322e-11
1.6872354995320403e-06,2.4761077750446233e-14,16098135.671237303,4.5454150446646455,44281771.47851883,3962157.8700120426,15.672628361024804,1.2405272024800205e-10,2.9745235610450745e-11
2.1038513232716805e-07,3570312.8290987737,17184561.413281504,2921.714023594038,63189985.34930198,3355554.06575509,6.327707716578087e-10,6.609127486897597e-09,1.0089857943953645e-10
1.0975871820469573e-09,8.003665869387914e-18,11180407.131546665,1424549.5217619766,74783862.14327297,7.960797340844541e-07,10715168.368135106,1810172.4108596432,6.734676854064469e-07
2.8306712548872865e-07,4547565.777180213,20095739.238731317,8029.270381673465,62306050.13521366,4.326919746234657,0.006373360448701304,2631662.8143426124,2.4010773745338924e-20
854.4146123287348,5.835865582047109e-22,1493145.6188421862,3764497.4749948047,87895052.10680813,0.5113043838481469,1.0689107871196393,6.797969059991905e-20,1.4271668528111498e-07
2065.23108701323,8652887.879518887,50849.80109650205,1762165.3431416538,89404408.9042211,5293.625263500908,1.0317474854146731e-12,1.0242074262522071e-19,7.092590710304649e-07
452791.6986533468,5.285518215815338e-07,0.01749322237808163,2721973.911562763,87688654.65083762,4.3720888876883576e-49,11475309.819044365,5.94675861296418e-55,9.209510884594503e-33
852403.4997514429,3.757354413344199e-09,0.011185229725470251,11572174.381057428,83618045.74400206,13.73342183242104,0.2171270139881196,1.9637804954176684e-12,6.3381099553238236e-12
1.5749150071114279e-06,6340660.148104672,529.4733834755878,64367.79480140765,158.96449058587945,1.1013493112354973e-19,13693835.697602667,3594704.8555824,1.7817397680807446e-24
1775973.3491827352,40154.840022969765,40106.24727108822,180821.2874132593,0.008869423364851298,3876083.4421816412,157042.53348282853,1433.8134807811177,6.107835508323329e-12
0.5355108072690432,1.9864166375265876e-11,2.8421151330549983,66.04427714628112,52360561.26570535,4801690.919829458,73.80046984115587,8.290179147515143e-07,0.01522054701231993
0.024718300363545574,4769768.124002477,30.092950517070445,8087644.78539033,51467117.91143533,4609368.6894901665,4.566376021407309e-12,2.012402577038556e-11,0.0534112635585489
12.144544665867215,1.3079957289008259e-14,44.19293494678191,14312592.958432404,83830803.77594239,2.1054286320029277e-14,260006.62047385573,2.5055647187183368e-28,1.1045172190416478e-06
901723.7547910046,3.0394851208376664e-11,1.7251964681454847e-05,15057356.901207132,81973362.14887786,1270.7526406261566,3.746413529742695e-24,7.968103187594589e-07,3.217199186642715e-11
4.38335323927044e-25,0.0005895924218066145,70.78541452275189,7455936.821674426,102304637.36947669,227237.38188578328,15722.077160230177,2.2989965881908675e-17,3.995142772164662e-07
6.282017297530392e-12,8510866.882071227,23.179938120657532,6495324.827670389,100526419.89505567,2260.9950157604762,1.674691062113007e-08,1.3969359819701384e-13,5.966118442085566e-11
1.095128933767317e-06,2.5123613728460502e-15,22703811.461968966,86163.19974422955,45119049.775678605,69.07711006738859,0.15723960558087466,2271286.79533401,1.3213898584842921e-14
2.7019769199103487e-05,4060673.619765517,18165282.962508395,32104.47097452082,50276738.6965677,2558566.430883211,3.872415121455503e-18,2801191.0792119964,0.0001978663184359124
1.3511363952773301e-05,1.0865163987885418e-15,654.5127264603071,15.204964266444094,76950260.91737415,3807807.369347521,6.201602213486041,2169863.003534087,5.714852722294986e-07
0.0005130077052161042,5622422.223888707,4359.182601277021,19070.391547767376,69017683.03107864,4259094.371750542,2.479611991346963e-16,2291553.2682925644,2.402334122068104e-06
0.0029241033506362175,1.677376816778122e-35,0.11188622437883836,7072888.257641797,85054300.77581371,3.833008623225488e-20,12944600.037433157,5.556006754630558e-22,2.43746571601499e-07
3464.20705614478,5651225.129785014,3482.601451667485,7157093.550962096,85586448.23526289,765.4420932553095,226276.7379209109,2.2336473090446833e-11,1.1782292190198287e-07
2.2249947167283473e-10,4.948864273761769e-14,380881.10350393184,893220.6192795654,92191412.46298474,641.3097468321795,7573080.697308842,1.8363267048404564e-14,1.4469157807244002e-07
1.1732947664720186e-10,5943324.0818562405,1818260.851275503,1782892.4301100238,89918132.55969502,397.8375441149436,0.046590924845446635,4.103890486834371e-12,2.3075938911647742e-07
5.286190618451778e-08,2.097209071174547e-23,10281049.56916357,13123259.190050349,67658753.58333844,8.577659534030657e-05,9502337.126720484,3.2729408950331285e-19,6.187306893608817e-20
3.0869908996358435e-07,4163577.9713370143,14337367.844985293,12246673.325407526,74737792.91724636,17.351617891333373,4.243235179895837e-09,1.0069268273031163e-09,0.00018646023873162545
2673127.708007621,6.64063941395257e-07,594207.8372953645,4477424.594812995,21.63236049017852,1.1470496521117651e-107,6.173310315083202e-20,1.8391578746934936e-120,2967674.2578505403
7348837.901926767,1.30905259432058e-86,2.9558560505306e-23,4060567.1763602626,187.0215675240696,663743.0802616432,6.7063243413283495e-105,8.99046129939004e-07,5.885358769201053e-23
23029.49844271339,6.897896642129937e-08,15210358.537429461,1470951.9456374762,0.34143285125377304,3.0463176708348105e-53,7.077300345135474e-12,5.0084912632356985e-21,2585111.3908910984
2508257.233684238,1.63061452948796e-28,0.0009418747970446952,4795861.00906533,35.49578551177946,55721.87990978276,7.206769608465948e-10,9.690015817636803e-07,889808.0254336684
10.046074847642549,4.2049620805865165e-37,826906.3048521484,980140.1738414587,90664792.5464622,2.08979952018118e-06,3610913.5603895197,1839627.3098111167,1.08555137701121e-06
145.8069802559186,3347935.160041219,1972625.4681935995,617477.3514555548,79535386.98276225,14.303891858894223,5.857298247697826e-07,2277151.3064987343,1.2668723594729238e-15
0.004299530369955329,8.232728065243304e-15,13.356700176867157,379185.6200137426,64155231.60723564,391643.75884466793,10320623.84834648,1.2023478137520299e-08,6.481001021654704e-06
0.006022958788263196,4741107.311794194,76.37820844964232,10675483.71458563,51815103.37636071,3440281.280748681,7.320774127611236e-07,7.803980473712868e-12,133.19431562405518
0.003969873380753955,3.2492644456929578e-15,13461809.762498803,1.7790581027987034,48214268.30053146,4410585.736994959,2311570.6789660733,1.9671497633613744e-22,9.07256915295752e-07
2.9632507211162866,57.39560275062556,16865960.436718017,119201.82724000528,62914984.96181077,4627884.882433047,2.2138667653771973e-16,5.270995774907085e-24,9.042968167057704e-08
625354.2023422844,5.189238563770242e-07,10744362.419452185,4279093.668902556,328192.0138812451,1.2284347762836532e-83,8.987512512741267e-09,3.2113720719725757e-53,27088.207923788104
1493037.802991412,2.809316575975415e-26,8.495929531302013e-06,5216774.67405066,41079771.3152387,49870.72692365957,6.556313296492345e-10,1.9714166840859796e-06,4.545397569300434e-16
3.391002392407623e-30,87.65388566500391,0.957780814877594,54286.933005526254,91034121.75357407,3.412615947717213e-21,13011261.026424339,1634813.5993058593,2.461750316390364e-07
3.454793891644044e-08,8117678.5492938375,7492.278537972106,425.7715179225594,82172441.91077292,0.023552349933878412,8896139.187216483,2003271.0219498293,1.193604490600552e-06
2206856.3285838887,3.7003572719131473e-07,4524118.226903658,10281706.436087543,9.415730725802739,7.658896241358715e-256,5.108840669746923e-53,4.1810510470932435e-283,275.2502530873424
5022529.602676996,1.4537755751938146e-107,1.4413268078466913e-30,9466741.758571437,27555598.79806843,449488.8923421945,1.7151628652416483e-133,6.647138244663654e-07,2.5141538235010354e-57
2.957635750127924e-07,4487342.292832,15281358.527062764,10380701.495967412,50525861.71993017,1.3676754251761744e-10,4460831.946616763,1590203.899390877,6.276603243844886e-25
81.57937907337755,6928741.581563557,13855773.090188878,11924294.074705018,65778376.15266061,5.886591694973902,8.52288263508591e-27,6.3522405653854935e-12,5.923860180481395e-05
2.0275716612418142e-07,7082147.696002426,163.79293175610684,24.55433088513149,97.19103828337956,2.213768827474275e-32,13693844.427869637,3591473.8690758804,2.1209459921257494e-25
4743561.660396771,6.7790416056888345e-09,1.5588171998619967e-15,4024995.469841388,13815.918792579438,36977.86671376162,1.607634565415638e-67,1.8958297572760328e-06,9.391321219697409e-35
2.2320837383168918e-07,4640514.867025896,271886.4470127869,1.619505702923103,47120487.015218504,0.016884226478472097,446.386273291591,4479.143641378074,77.19509188208613
1225765.2369730147,1.0336611205638178e-40,9.933209644577194e-18,710528.2063179871,49624258.29195094,312.7071390420549,3.9460760611159837e-87,3.0314622710881704e-07,1.6736900566755116e-36
8.746114814533374e-07,8003764.661982747,3.9013953067074163,0.00025796773861310227,464.0502627582829,4080983.3253550786,10.822213891460338,163902.8493278424,3219366.0380247384
2560762.431661953,3463.0177926467354,4.536488160449966e-06,2128802.2661976446,231.96028243831262,4804428.067775078,1.043500727816863e-31,1.086486704197156e-06,13.590976595862115
5.440085245248298e-10,1.4499902381937747e-13,287958.290041697,2903200.302709534,90148223.53514603,657316.6194591082,3.5848731625685315,1.052044249334478e-12,1.565254672842181e-10
6.20330423719741e-11,4020147.413962854,664470.5462827365,8681437.102043191,85701767.76588768,20073.5089775196,1.7147176449284405e-08,3.773276926622003e-10,0.00040595650318540937
6798.498534617203,2.9398073310129975e-06,16729778.807714973,234874.72011575467,2693.0580623905753,1.4767679878657873e-41,3.2180880447068215e-11,5.436989455183355e-20,1961562.9194967712
2563554.4097571312,4.0216954371865317e-23,1.769406113241825e-05,1435147.307843898,233055.4547065223,3949262.2055038507,1.0554584032198627e-06,1.2792836966745256e-09,369.9819900836208
1084685.3396146824,1.04690604180894e-06,2073.9232161622817,14812478.5414505,1545.2820500530352,2.260756181229798e-70,9662581.205469005,6.338027778790625e-66,1180116.184551506
7702130.700359751,2.502432204170598e-113,4.248471531722406e-31,14776478.636832606,18967.089102941914,389.96411740036956,1.1739396921335872e-140,2.0460557765357986e-07,1.2911788953369332e-30
139712.90478091183,1.9092627432463656e-07,7524.628790163735,10801834.221961185,60335605.6747227,5.35175493532196e-52,3.202695558771887e-11,3.944010921316387e-27,3.4552876638600517e-32
1561329.9697891525,2.013959166959264e-15,0.00019225144870957134,12690240.599265113,58339639.704090245,59614.354714864545,3.5046753762176363e-07,7.230514257183461e-17,3.154572923562891e-16
5.994895046196918e-07,2761807.385954854,4.740940740747419e-05,6402396.145768484,85109406.02376792,1.5800334960447686e-18,12951114.211238692,7.745989284687482e-18,7.85120158366316e-37
5467.485749752966,7006936.766373818,0.6840672310727104,7067066.0352927875,85269517.36696842,354.39093585405453,162897.6829315298,1.0200856119433667e-30,3.88305017654902e-06
148087.74101247167,5.691622725701592e-08,36.55518521864657,9458796.541878285,10788371.129177928,3.3425596429257636e-38,12895650.046298577,5.903179429183619e-25,1.0254671238268154e-08
188668.09351723158,0.002728268596018336,28.946331344368442,9590226.998852236,34447857.61937501,6578.696213449131,12016.296953392744,3.533199131027055e-07,9.485586441181326e-15
4.5693409215672574e-08,1.9873393421887746,16919823.84416247,18265.946585956637,54878669.638809204,0.13928893318262192,7445869.7996846745,2.7781424480570526e-17,9.171570769413634e-12
2.109300910529772e-07,8400888.17129674,19206105.421453334,1928.5262554699211,67642819.03606018,441.9720653420417,0.001058332537869022,2.7189198223901717e-15,0.01507705195038483
6.922387382675206e-07,9516423.382217554,114.4494432345418,0.00024109051735605593,0.010620915397053652,3746210.0633903206,843.5445874889148,806902.8466886362,30.140904829369255
2402986.4845901383,4906.3271587051,3.2443195446784693e-06,7123029.171288779,0.24211617125643609,4806236.517264914,7.044747194189111e-32,1.442357661804443e-06,6.806679727403158e-22
9.259394686348011e-07,7185409.482297818,17031950.857059803,8.670823937920815,4.0519362149218135e-11,1.1101447411703234e-13,9669525.342224656,2998674.8963479805,1543.4904500191847
4562807.736299106,6.630684845326686e-08,1.6971278002917666e-07,12211785.812302276,925.5646534660683,33335.20574678769,9.217903420721306e-45,3.664313497499612e-07,5.0659045331549734e-08
5.083525449326886e-07,4063635.56146289,1868296.0868046395,6303791.823730765,2312418.992279904,0.002239293006625742,12133952.258145746,7.140051105729167,1529337.8658177233
1701735.8074513343,0.015312210598689716,61.87756330822627,7475014.81261724,0.1260439890041854,35619.2522473499,6.373996086757242e-29,6.453081410318618e-07,2070652.525514109
6.705238804759347e-12,7.833124065366179e-13,84980.69288687913,2850666.605424808,107567259.99933429,391.9517418093878,15821.05667088688,3.878295900225163e-14,4.1412887394789467e-07
9.461643557375798e-13,5435123.02428366,121226.61287265488,5486458.6860134965,102451100.48051998,2.884399313032784,4.6311807477668134e-07,2.3734341686366962e-11,1.4012259689114371e-09
1430.6030404720764,2.6806377570967916e-07,13532401.139051246,13672666.50434947,22.767319738604318,7.404599604705814e-37,4.9114251184093735e-06,0.00047862125516968273,0.023840184716625617
2399243.430245881,1.1523310910036281e-30,5.332287415895845e-06,14995787.596755298,50353.47068699336,87801.19245431242,2.001323198370274e-07,1.0030574899955291e-23,5.972661271198454e-13
863799.9663804359,5.102050002472791e-07,25598.771955464024,6442002.374725061,61523883.9267061,5.5418000292943816e-67,1.4721897874228908e-07,1.035625616066219e-87,6.592494312424041e-06
1461190.8310652487,1.939708659510223e-16,0.00047402138695043977,11366712.478106327,59623070.73730617,4185.394580578528,1.2582574223663828e-33,1.7252128136766457e-06,2.1567853281153523e-07
2.0351657856623507e-09,2.3634996620208846e-30,101735.5270305628,691853.8559694327,109371079.14971733,22300.339466618436,2.0972968803265464,1.3748721775845992e-18,1.3522819246869806e-06
3.4798623423589794e-10,4583314.210721067,350607.712488658,3549895.6284440206,104550931.32852075,282.9236502780452,3.279757716172572e-11,4.766158918170965e-14,3.5433293086694384e-07
6.893044563187073e-07,1.4709296646570215e-18,22932128.40028692,79918.38583178437,46594697.02572142,0.002032957196717166,168.36960620006062,2.991628203596819e-23,3.1153747958826565e-14
7.010822720291528e-07,18450.580492145615,22205654.195451446,131757.45672579945,67909958.20991491,47893.14949382284,1.63696958119659e-09,1.4447536313649648e-18,3.328554934468701e-07
9.535703521447762e-07,6123517.0844904175,17344347.9364006,7276.23507769689,1.1940852677243524e-11,1.1390407269620386e-09,9543695.018108781,2999163.4365188857,9574.082523187253
1.6538054053454192e-07,1485181.2668392293,23855804.323276903,1921.9148553359116,2.923195454343647e-15,1070.5777097473958,19.96197152967892,2991374.587368997,2317065.822663984
9.855245331119783e-07,6047171.160524321,21539703.224788774,32.92087236149761,1.7098456744281798e-10,760.2679059500364,4054566.2715864936,0.019898012821289234,1152302.4308865701
1.6656666608168046e-07,4871480.480291089,23072730.71638739,492.2360648844082,2.7840085302698624e-11,323198.05781201605,192595.76501969813,4.448882231909011e-05,2416767.3292365144
85543.68502437073,3.657908168781437e-07,281.2438137058599,7185420.907353193,87641788.24107136,1.9497280717742645e-07,1674.6940812745277,9.216829574671077e-36,1.3814088174165183e-17
